Steps out_loss reg_loss point_loss train_accuracy time memory
23847 0.123 20.080 0.628 0.96 5967.71 4306.6
23848 0.056 20.080 0.723 0.98 5967.87 4306.6
23849 0.078 20.080 0.716 0.97 5968.01 4306.6
23850 0.109 20.080 0.679 0.96 5968.15 4306.6
23851 0.087 20.080 0.673 0.97 5968.29 4306.6
23852 0.087 20.080 0.703 0.97 5968.41 4306.6
23853 0.087 20.080 0.706 0.97 5968.56 4306.6
23854 0.067 20.080 0.691 0.97 5968.68 4306.6
23855 0.071 20.080 0.635 0.97 5968.83 4306.6
23856 0.072 20.080 0.701 0.97 5968.96 4306.6
23857 0.092 20.080 0.670 0.97 5969.11 4306.6
23858 0.114 20.080 0.651 0.96 5969.24 4306.6
23859 0.083 20.080 0.611 0.97 5969.37 4306.6
23860 0.125 20.080 0.775 0.95 5969.44 4306.6
23862 0.069 20.080 0.701 0.98 5971.70 4306.6
23863 0.059 20.080 0.655 0.98 5971.82 4306.6
23864 0.097 20.080 0.630 0.97 5971.97 4306.6
23865 0.103 20.080 0.733 0.96 5972.12 4306.6
23866 0.061 20.080 0.647 0.98 5972.25 4306.6
23867 0.069 20.080 0.691 0.97 5972.39 4306.6
23868 0.073 20.080 0.681 0.97 5972.53 4306.6
23869 0.087 20.080 0.655 0.97 5972.65 4306.6
23870 0.080 20.080 0.667 0.97 5972.80 4306.6
23871 0.082 20.080 0.650 0.97 5972.93 4306.6
23872 0.088 20.080 0.677 0.97 5973.06 4306.6
23873 0.083 20.080 0.718 0.97 5973.20 4306.6
23874 0.112 20.080 0.675 0.96 5973.34 4306.6
23875 0.098 20.080 0.630 0.96 5973.46 4306.6
23876 0.095 20.080 0.669 0.96 5973.56 4306.6
23878 0.074 20.080 0.663 0.97 5975.81 4306.6
23879 0.067 20.080 0.669 0.98 5975.96 4306.6
23880 0.090 20.080 0.623 0.97 5976.10 4306.6
23881 0.072 20.080 0.664 0.97 5976.26 4306.6
23882 0.066 20.080 0.653 0.98 5976.40 4306.6
23883 0.065 20.080 0.729 0.98 5976.54 4306.6
23884 0.055 20.080 0.674 0.98 5976.66 4306.6
23885 0.075 20.080 0.662 0.97 5976.81 4306.6
23886 0.102 20.080 0.649 0.96 5976.95 4306.6
23887 0.104 20.080 0.621 0.96 5977.09 4306.6
23888 0.085 20.080 0.701 0.96 5977.23 4306.6
23889 0.085 20.080 0.678 0.97 5977.35 4306.6
23890 0.089 20.080 0.676 0.97 5977.49 4306.6
23891 0.102 20.080 0.738 0.96 5977.60 4306.6
23892 0.118 20.080 0.634 0.96 5977.68 4306.6
23894 0.073 20.080 0.688 0.97 5979.91 4306.6
23895 0.073 20.080 0.720 0.97 5980.06 4306.6
23896 0.086 20.080 0.685 0.97 5980.20 4306.6
23897 0.077 20.080 0.654 0.97 5980.35 4306.6
23898 0.082 20.080 0.663 0.97 5980.50 4306.6
23899 0.094 20.080 0.654 0.96 5980.65 4306.6
23900 0.094 20.080 0.684 0.97 5980.79 4306.6
23901 0.100 20.080 0.645 0.96 5980.95 4306.6
23902 0.069 20.080 0.667 0.97 5981.08 4306.6
23903 0.074 20.080 0.631 0.97 5981.23 4306.6
23904 0.081 20.080 0.668 0.97 5981.37 4306.6
23905 0.091 20.080 0.709 0.96 5981.51 4306.6
23906 0.112 20.080 0.655 0.96 5981.65 4306.6
23907 0.067 20.080 0.754 0.97 5981.74 4306.6
23909 0.088 20.080 0.662 0.97 5983.99 4306.6
23910 0.074 20.080 0.667 0.97 5984.11 4306.6
23911 0.075 20.080 0.710 0.97 5984.24 4306.6
23912 0.088 20.080 0.645 0.97 5984.36 4306.6
23913 0.125 20.080 0.685 0.95 5984.50 4306.6
23914 0.066 20.080 0.673 0.98 5984.64 4306.6
23915 0.079 20.080 0.671 0.97 5984.77 4306.6
23916 0.075 20.080 0.631 0.97 5984.90 4306.6
23917 0.072 20.080 0.717 0.97 5985.03 4306.6
23918 0.081 20.080 0.660 0.97 5985.18 4306.6
23919 0.082 20.080 0.668 0.97 5985.32 4306.6
23920 0.073 20.080 0.699 0.97 5985.44 4306.6
23921 0.120 20.080 0.660 0.96 5985.59 4306.6
23922 0.075 20.080 0.620 0.97 5985.72 4306.6
23923 0.059 20.080 0.702 0.98 5985.82 4306.6
23925 0.080 20.080 0.696 0.97 5988.06 4306.6
23926 0.065 20.080 0.727 0.98 5988.20 4306.6
23927 0.071 20.080 0.654 0.97 5988.34 4306.6
23928 0.079 20.080 0.626 0.97 5988.47 4306.6
23929 0.082 20.080 0.678 0.97 5988.60 4306.6
23930 0.083 20.080 0.699 0.97 5988.73 4306.6
23931 0.066 20.080 0.665 0.98 5988.88 4306.6
23932 0.072 20.080 0.725 0.97 5989.00 4306.6
23933 0.070 20.080 0.644 0.97 5989.15 4306.6
23934 0.071 20.080 0.669 0.98 5989.27 4306.6
23935 0.107 20.080 0.673 0.96 5989.39 4306.6
23936 0.108 20.080 0.675 0.96 5989.56 4306.6
23937 0.079 20.080 0.638 0.97 5989.71 4306.6
23938 0.110 20.080 0.653 0.96 5989.83 4306.6
23939 0.079 20.080 0.637 0.97 5989.91 4306.6
23941 0.085 20.080 0.681 0.97 5992.16 4306.6
23942 0.084 20.080 0.665 0.97 5992.31 4306.6
23943 0.064 20.080 0.651 0.97 5992.45 4306.6
23944 0.062 20.080 0.643 0.98 5992.58 4306.6
23945 0.096 20.080 0.635 0.96 5992.72 4306.6
23946 0.085 20.080 0.649 0.97 5992.87 4306.6
23947 0.093 20.080 0.639 0.97 5993.01 4306.6
23948 0.065 20.080 0.682 0.98 5993.16 4306.6
23949 0.075 20.080 0.727 0.97 5993.29 4306.6
23950 0.081 20.080 0.683 0.97 5993.43 4306.6
23951 0.080 20.080 0.648 0.97 5993.55 4306.6
23952 0.083 20.080 0.657 0.97 5993.68 4306.6
23953 0.088 20.080 0.688 0.97 5993.82 4306.6
23954 0.092 20.080 0.686 0.96 5993.96 4306.6
23955 0.108 20.080 0.668 0.96 5994.05 4306.6
23957 0.089 20.080 0.667 0.97 5996.28 4306.6
23958 0.057 20.080 0.690 0.98 5996.41 4306.6
23959 0.143 20.080 0.669 0.95 5996.55 4306.6
23960 0.080 20.080 0.687 0.97 5996.68 4306.6
23961 0.071 20.080 0.679 0.97 5996.80 4306.6
23962 0.100 20.080 0.656 0.96 5996.95 4306.6
23963 0.084 20.080 0.734 0.97 5997.09 4306.6
23964 0.073 20.080 0.654 0.97 5997.23 4306.6
23965 0.090 20.080 0.659 0.97 5997.37 4306.6
23966 0.079 20.080 0.652 0.97 5997.52 4306.6
23967 0.070 20.080 0.683 0.97 5997.67 4306.6
23968 0.090 20.080 0.726 0.96 5997.81 4306.6
23969 0.087 20.080 0.672 0.97 5997.95 4306.6
23970 0.074 20.080 0.700 0.97 5998.08 4306.6
23972 0.101 20.080 0.690 0.96 6000.35 4306.6
23973 0.071 20.080 0.653 0.97 6000.50 4306.6
23974 0.083 20.080 0.631 0.97 6000.65 4306.6
23975 0.072 20.080 0.678 0.97 6000.78 4306.6
23976 0.082 20.080 0.639 0.97 6000.94 4306.6
23977 0.077 20.080 0.688 0.97 6001.05 4306.6
23978 0.078 20.080 0.682 0.97 6001.20 4306.6
23979 0.070 20.080 0.646 0.97 6001.35 4306.6
23980 0.088 20.080 0.734 0.97 6001.48 4306.6
23981 0.093 20.080 0.647 0.96 6001.60 4306.6
23982 0.083 20.080 0.686 0.97 6001.73 4306.6
23983 0.094 20.080 0.665 0.97 6001.87 4306.6
23984 0.090 20.080 0.706 0.97 6002.02 4306.6
23985 0.085 20.080 0.654 0.97 6002.18 4306.6
23987 0.067 20.080 0.650 0.97 6004.41 4306.6
23988 0.063 20.080 0.695 0.98 6004.54 4306.6
23989 0.078 20.080 0.670 0.97 6004.70 4306.6
23990 0.077 20.080 0.678 0.97 6004.84 4306.6
23991 0.065 20.080 0.672 0.98 6004.97 4306.6
23992 0.082 20.080 0.637 0.97 6005.10 4306.6
23993 0.080 20.080 0.692 0.97 6005.23 4306.6
23994 0.114 20.080 0.692 0.96 6005.37 4306.6
23995 0.088 20.080 0.677 0.97 6005.50 4306.6
23996 0.080 20.080 0.662 0.97 6005.65 4306.6
23997 0.071 20.080 0.702 0.97 6005.78 4306.6
23998 0.093 20.080 0.633 0.97 6005.92 4306.6
23999 0.078 20.080 0.670 0.97 6006.06 4306.6
24000 0.075 20.080 0.682 0.97 6006.19 4306.6
24001 0.105 20.080 0.672 0.96 6006.26 4306.6
24003 0.088 20.080 0.701 0.97 6008.50 4306.6
24004 0.073 20.080 0.683 0.97 6008.64 4306.6
24005 0.065 20.080 0.653 0.98 6008.78 4306.6
24006 0.072 20.080 0.689 0.97 6008.93 4306.6
24007 0.069 20.080 0.704 0.97 6009.05 4306.6
24008 0.083 20.080 0.631 0.97 6009.19 4306.6
24009 0.087 20.080 0.687 0.97 6009.31 4306.6
24010 0.080 20.080 0.627 0.97 6009.45 4306.6
24011 0.076 20.080 0.657 0.97 6009.60 4306.6
24012 0.063 20.080 0.724 0.98 6009.74 4306.6
24013 0.083 20.080 0.693 0.97 6009.89 4306.6
24014 0.078 20.080 0.689 0.97 6010.01 4306.6
24015 0.123 20.080 0.632 0.96 6010.16 4306.6
24016 0.127 20.080 0.642 0.95 6010.29 4306.6
24017 0.058 20.080 0.712 0.98 6010.36 4306.6
24019 0.088 20.080 0.677 0.97 6012.60 4306.6
24020 0.086 20.080 0.670 0.97 6012.74 4306.6
24021 0.092 20.080 0.688 0.97 6012.90 4306.6
24022 0.086 20.080 0.682 0.97 6013.05 4306.6
24023 0.071 20.080 0.699 0.97 6013.20 4306.6
24024 0.077 20.080 0.667 0.97 6013.33 4306.6
24025 0.116 20.080 0.638 0.96 6013.48 4306.6
24026 0.059 20.080 0.686 0.98 6013.62 4306.6
24027 0.073 20.080 0.693 0.97 6013.76 4306.6
24028 0.087 20.080 0.702 0.97 6013.89 4306.6
24029 0.082 20.080 0.652 0.97 6014.04 4306.6
24030 0.072 20.080 0.645 0.97 6014.18 4306.6
24031 0.069 20.080 0.659 0.97 6014.33 4306.6
24032 0.100 20.080 0.746 0.96 6014.42 4306.6
24034 0.098 20.080 0.626 0.97 6016.66 4306.6
24035 0.088 20.080 0.652 0.97 6016.78 4306.6
24036 0.100 20.080 0.658 0.96 6016.92 4306.6
24037 0.078 20.080 0.642 0.97 6017.06 4306.6
24038 0.092 20.080 0.651 0.96 6017.21 4306.6
24039 0.062 20.080 0.667 0.98 6017.35 4306.6
24040 0.100 20.080 0.669 0.96 6017.49 4306.6
24041 0.086 20.080 0.652 0.96 6017.63 4306.6
24042 0.072 20.080 0.689 0.97 6017.78 4306.6
24043 0.078 20.080 0.724 0.97 6017.93 4306.6
24044 0.071 20.080 0.666 0.97 6018.07 4306.6
24045 0.069 20.080 0.681 0.97 6018.21 4306.6
24046 0.075 20.080 0.667 0.97 6018.36 4306.6
24047 0.062 20.080 0.715 0.97 6018.47 4306.6
24049 0.117 20.080 0.658 0.96 6020.71 4306.6
24050 0.063 20.080 0.671 0.98 6020.86 4306.6
24051 0.074 20.080 0.689 0.97 6021.01 4306.6
24052 0.067 20.080 0.693 0.98 6021.14 4306.6
24053 0.060 20.080 0.681 0.98 6021.29 4306.6
24054 0.108 20.080 0.713 0.96 6021.44 4306.6
24055 0.085 20.080 0.715 0.96 6021.58 4306.6
24056 0.095 20.080 0.637 0.96 6021.73 4306.6
24057 0.100 20.080 0.650 0.96 6021.87 4306.6
24058 0.059 20.080 0.654 0.98 6022.02 4306.6
24059 0.075 20.080 0.694 0.97 6022.14 4306.6
24060 0.098 20.080 0.650 0.97 6022.29 4306.6
24061 0.082 20.080 0.661 0.97 6022.45 4306.6
24062 0.084 20.080 0.667 0.96 6022.54 4306.6
24064 0.079 20.080 0.742 0.97 6024.76 4306.6
24065 0.081 20.080 0.664 0.97 6024.90 4306.6
24066 0.092 20.080 0.693 0.96 6025.04 4306.6
24067 0.097 20.080 0.610 0.96 6025.18 4306.6
24068 0.070 20.080 0.666 0.97 6025.31 4306.6
24069 0.078 20.080 0.699 0.97 6025.45 4306.6
24070 0.104 20.080 0.642 0.96 6025.58 4306.6
24071 0.071 20.080 0.674 0.97 6025.72 4306.6
24072 0.102 20.080 0.664 0.96 6025.88 4306.6
24073 0.103 20.080 0.657 0.96 6026.00 4306.6
24074 0.107 20.080 0.674 0.96 6026.15 4306.6
24075 0.070 20.080 0.659 0.97 6026.29 4306.6
24076 0.057 20.080 0.668 0.98 6026.40 4306.6
24077 0.100 20.080 0.708 0.96 6026.55 4306.6
24078 0.095 20.080 0.611 0.96 6026.62 4306.6
24080 0.101 20.080 0.645 0.96 6028.87 4306.6
24081 0.076 20.080 0.738 0.97 6029.01 4306.6
24082 0.090 20.080 0.667 0.97 6029.16 4306.6
24083 0.069 20.080 0.706 0.97 6029.29 4306.6
24084 0.085 20.080 0.661 0.97 6029.42 4306.6
24085 0.070 20.080 0.691 0.97 6029.56 4306.6
24086 0.074 20.080 0.654 0.97 6029.70 4306.6
24087 0.062 20.080 0.699 0.98 6029.85 4306.6
24088 0.080 20.080 0.656 0.97 6029.99 4306.6
24089 0.085 20.080 0.674 0.97 6030.14 4306.6
24090 0.101 20.080 0.634 0.97 6030.27 4306.6
24091 0.104 20.080 0.667 0.96 6030.42 4306.6
24092 0.090 20.080 0.613 0.97 6030.55 4306.6
24093 0.078 20.080 0.690 0.97 6030.68 4306.6
24094 0.082 20.080 0.645 0.97 6030.75 4306.6
24096 0.082 20.080 0.670 0.97 6032.98 4306.6
24097 0.109 20.080 0.778 0.96 6033.11 4306.6
24098 0.079 20.080 0.668 0.97 6033.25 4306.6
24099 0.078 20.080 0.658 0.97 6033.39 4306.6
24100 0.079 20.080 0.688 0.97 6033.54 4306.6
24101 0.070 20.080 0.709 0.97 6033.68 4306.6
24102 0.088 20.080 0.671 0.97 6033.82 4306.6
24103 0.094 20.080 0.641 0.96 6033.98 4306.6
24104 0.117 20.080 0.638 0.95 6034.12 4306.6
24105 0.079 20.080 0.662 0.97 6034.26 4306.6
24106 0.057 20.080 0.657 0.98 6034.39 4306.6
24107 0.086 20.080 0.649 0.97 6034.54 4306.6
24108 0.089 20.080 0.693 0.97 6034.68 4306.6
24109 0.070 20.080 0.688 0.97 6034.80 4306.6
24111 0.077 20.080 0.652 0.97 6037.01 4306.6
24112 0.087 20.080 0.637 0.97 6037.15 4306.6
24113 0.120 20.080 0.675 0.95 6037.29 4306.6
24114 0.080 20.080 0.718 0.97 6037.44 4306.6
24115 0.089 20.080 0.737 0.97 6037.56 4306.6
24116 0.094 20.080 0.708 0.96 6037.70 4306.6
24117 0.074 20.080 0.656 0.97 6037.82 4306.6
24118 0.090 20.080 0.655 0.97 6037.97 4306.6
24119 0.092 20.080 0.668 0.96 6038.10 4306.6
24120 0.098 20.080 0.643 0.96 6038.26 4306.6
24121 0.069 20.080 0.672 0.98 6038.40 4306.6
24122 0.073 20.080 0.685 0.97 6038.55 4306.6
24123 0.083 20.080 0.658 0.97 6038.69 4306.6
24124 0.084 20.080 0.680 0.97 6038.82 4306.6
24126 0.059 20.080 0.710 0.98 6041.06 4306.6
24127 0.068 20.080 0.635 0.98 6041.19 4306.6
24128 0.072 20.080 0.692 0.97 6041.34 4306.6
24129 0.104 20.080 0.721 0.96 6041.47 4306.6
24130 0.064 20.080 0.681 0.98 6041.60 4306.6
24131 0.096 20.080 0.662 0.96 6041.74 4306.6
24132 0.060 20.080 0.695 0.98 6041.87 4306.6
24133 0.109 20.080 0.627 0.96 6042.00 4306.6
24134 0.092 20.080 0.642 0.97 6042.13 4306.6
24135 0.065 20.080 0.657 0.97 6042.27 4306.6
24136 0.092 20.080 0.637 0.97 6042.42 4306.6
24137 0.108 20.080 0.776 0.96 6042.54 4306.6
24138 0.134 20.080 0.620 0.95 6042.69 4306.6
24139 0.072 20.080 0.698 0.97 6042.82 4306.6
24140 0.060 20.080 0.660 0.98 6042.92 4306.6
24142 0.078 20.080 0.646 0.97 6045.16 4306.6
24143 0.117 20.080 0.671 0.95 6045.30 4306.6
24144 0.086 20.080 0.622 0.97 6045.44 4306.6
24145 0.083 20.080 0.744 0.97 6045.57 4306.6
24146 0.091 20.080 0.664 0.97 6045.70 4306.6
24147 0.066 20.080 0.685 0.97 6045.85 4306.6
24148 0.076 20.080 0.681 0.97 6045.99 4306.6
24149 0.107 20.080 0.619 0.96 6046.13 4306.6
24150 0.095 20.080 0.653 0.96 6046.28 4306.6
24151 0.081 20.080 0.672 0.97 6046.43 4306.6
24152 0.071 20.080 0.724 0.97 6046.57 4306.6
24153 0.074 20.080 0.683 0.97 6046.72 4306.6
24154 0.083 20.080 0.678 0.97 6046.85 4306.6
24155 0.079 20.080 0.638 0.97 6046.98 4306.6
24157 0.089 20.080 0.668 0.97 6049.21 4306.6
24158 0.078 20.080 0.673 0.97 6049.34 4306.6
24159 0.098 20.080 0.621 0.96 6049.48 4306.6
24160 0.075 20.080 0.667 0.97 6049.63 4306.6
24161 0.066 20.080 0.665 0.98 6049.75 4306.6
24162 0.064 20.080 0.654 0.98 6049.87 4306.6
24163 0.120 20.080 0.647 0.95 6049.99 4306.6
24164 0.072 20.080 0.651 0.97 6050.14 4306.6
24165 0.065 20.080 0.704 0.98 6050.28 4306.6
24166 0.079 20.080 0.715 0.97 6050.42 4306.6
24167 0.080 20.080 0.651 0.97 6050.55 4306.6
24168 0.070 20.080 0.652 0.97 6050.67 4306.6
24169 0.109 20.080 0.654 0.96 6050.83 4306.6
24170 0.078 20.080 0.682 0.97 6050.96 4306.6
24171 0.089 20.080 0.795 0.97 6051.05 4306.6
24173 0.085 20.080 0.705 0.97 6053.29 4306.6
24174 0.091 20.080 0.703 0.96 6053.43 4306.6
24175 0.087 20.080 0.665 0.97 6053.56 4306.6
24176 0.103 20.080 0.662 0.96 6053.70 4306.6
24177 0.067 20.080 0.675 0.97 6053.83 4306.6
24178 0.068 20.080 0.676 0.97 6053.95 4306.6
24179 0.096 20.080 0.635 0.96 6054.08 4306.6
24180 0.087 20.080 0.664 0.97 6054.22 4306.6
24181 0.087 20.080 0.656 0.97 6054.35 4306.6
24182 0.055 20.080 0.698 0.98 6054.50 4306.6
24183 0.094 20.080 0.658 0.96 6054.64 4306.6
24184 0.110 20.080 0.627 0.96 6054.78 4306.6
24185 0.075 20.080 0.687 0.97 6054.91 4306.6
24186 0.064 20.080 0.657 0.97 6055.04 4306.6
24187 0.084 20.080 0.710 0.97 6055.15 4306.6
24189 0.093 20.080 0.685 0.97 6057.39 4306.6
24190 0.073 20.080 0.644 0.97 6057.54 4306.6
24191 0.069 20.080 0.637 0.98 6057.67 4306.6
24192 0.099 20.080 0.667 0.96 6057.81 4306.6
24193 0.092 20.080 0.698 0.96 6057.96 4306.6
24194 0.065 20.080 0.712 0.97 6058.09 4306.6
24195 0.084 20.080 0.657 0.97 6058.23 4306.6
24196 0.066 20.080 0.674 0.97 6058.36 4306.6
24197 0.090 20.080 0.651 0.97 6058.51 4306.6
24198 0.108 20.080 0.668 0.96 6058.65 4306.6
24199 0.058 20.080 0.644 0.98 6058.76 4306.6
24200 0.076 20.080 0.677 0.97 6058.90 4306.6
24201 0.056 20.080 0.677 0.98 6059.02 4306.6
24202 0.078 20.080 0.659 0.97 6059.17 4306.6
24203 0.102 20.080 0.657 0.96 6059.24 4306.6
24205 0.082 20.080 0.640 0.97 6061.49 4306.6
24206 0.086 20.080 0.635 0.97 6061.62 4306.6
24207 0.073 20.080 0.676 0.97 6061.77 4306.6
24208 0.093 20.080 0.643 0.97 6061.92 4306.6
24209 0.060 20.080 0.720 0.98 6062.05 4306.6
24210 0.067 20.080 0.677 0.97 6062.18 4306.6
24211 0.086 20.080 0.663 0.97 6062.33 4306.6
24212 0.081 20.080 0.712 0.96 6062.47 4306.6
24213 0.109 20.080 0.658 0.96 6062.62 4306.6
24214 0.060 20.080 0.679 0.98 6062.77 4306.6
24215 0.074 20.080 0.680 0.97 6062.91 4306.6
24216 0.091 20.080 0.667 0.96 6063.04 4306.6
24217 0.103 20.080 0.644 0.96 6063.17 4306.6
24218 0.063 20.080 0.680 0.98 6063.30 4306.6
24220 0.085 20.080 0.645 0.97 6065.54 4306.6
24221 0.107 20.080 0.651 0.96 6065.69 4306.6
24222 0.085 20.080 0.669 0.97 6065.84 4306.6
24223 0.066 20.080 0.649 0.98 6065.98 4306.6
24224 0.074 20.080 0.653 0.97 6066.12 4306.6
24225 0.061 20.080 0.753 0.98 6066.27 4306.6
24226 0.103 20.080 0.650 0.96 6066.41 4306.6
24227 0.084 20.080 0.719 0.97 6066.55 4306.6
24228 0.094 20.080 0.681 0.96 6066.70 4306.6
24229 0.067 20.080 0.695 0.98 6066.83 4306.6
24230 0.098 20.080 0.646 0.96 6066.98 4306.6
24231 0.082 20.080 0.639 0.97 6067.11 4306.6
24232 0.070 20.080 0.661 0.97 6067.25 4306.6
24233 0.089 20.080 0.768 0.97 6067.36 4306.6
24235 0.077 20.080 0.623 0.97 6069.60 4306.6
24236 0.089 20.080 0.671 0.97 6069.75 4306.6
24237 0.091 20.080 0.639 0.97 6069.88 4306.6
24238 0.088 20.080 0.661 0.97 6070.02 4306.6
24239 0.067 20.080 0.666 0.98 6070.15 4306.6
24240 0.065 20.080 0.655 0.98 6070.30 4306.6
24241 0.080 20.080 0.703 0.97 6070.44 4306.6
24242 0.075 20.080 0.748 0.97 6070.58 4306.6
24243 0.092 20.080 0.661 0.96 6070.74 4306.6
24244 0.060 20.080 0.717 0.98 6070.88 4306.6
24245 0.077 20.080 0.643 0.97 6071.04 4306.6
24246 0.085 20.080 0.636 0.97 6071.19 4306.6
24247 0.088 20.080 0.679 0.96 6071.33 4306.6
24248 0.097 20.080 0.656 0.96 6071.42 4306.6
24250 0.078 20.080 0.658 0.97 6073.68 4306.6
24251 0.092 20.080 0.640 0.97 6073.84 4306.6
24252 0.089 20.080 0.678 0.97 6073.98 4306.6
24253 0.071 20.080 0.670 0.97 6074.14 4306.6
24254 0.071 20.080 0.712 0.97 6074.27 4306.6
24255 0.066 20.080 0.679 0.98 6074.41 4306.6
24256 0.082 20.080 0.665 0.97 6074.56 4306.6
24257 0.099 20.080 0.703 0.96 6074.67 4306.6
24258 0.099 20.080 0.676 0.97 6074.82 4306.6
24259 0.101 20.080 0.692 0.96 6074.96 4306.6
24260 0.065 20.080 0.687 0.98 6075.09 4306.6
24261 0.071 20.080 0.650 0.98 6075.24 4306.6
24262 0.083 20.080 0.657 0.97 6075.37 4306.6
24263 0.104 20.080 0.665 0.96 6075.50 4306.6
24265 0.082 20.080 0.631 0.97 6077.77 4306.6
24266 0.088 20.080 0.649 0.97 6077.90 4306.6
24267 0.074 20.080 0.649 0.97 6078.02 4306.6
24268 0.095 20.080 0.636 0.97 6078.17 4306.6
24269 0.074 20.080 0.716 0.97 6078.32 4306.6
24270 0.074 20.080 0.689 0.97 6078.45 4306.6
24271 0.093 20.080 0.670 0.96 6078.57 4306.6
24272 0.086 20.080 0.671 0.97 6078.71 4306.6
24273 0.068 20.080 0.687 0.97 6078.86 4306.6
24274 0.088 20.080 0.683 0.97 6079.01 4306.6
24275 0.091 20.080 0.685 0.96 6079.16 4306.6
24276 0.067 20.080 0.702 0.97 6079.30 4306.6
24277 0.072 20.080 0.682 0.97 6079.44 4306.6
24278 0.089 20.080 0.651 0.97 6079.58 4306.6
24280 0.078 20.080 0.690 0.97 6081.83 4306.6
24281 0.104 20.080 0.684 0.96 6081.97 4306.6
24282 0.066 20.080 0.712 0.97 6082.10 4306.6
24283 0.060 20.080 0.683 0.98 6082.26 4306.6
24284 0.074 20.080 0.702 0.97 6082.39 4306.6
24285 0.099 20.080 0.620 0.97 6082.53 4306.6
24286 0.071 20.080 0.774 0.97 6082.64 4306.6
24287 0.163 20.080 0.639 0.93 6082.78 4306.6
24288 0.084 20.080 0.705 0.97 6082.93 4306.6
24289 0.058 20.080 0.696 0.98 6083.08 4306.6
24290 0.098 20.080 0.642 0.96 6083.21 4306.6
24291 0.082 20.080 0.634 0.97 6083.34 4306.6
24292 0.072 20.080 0.693 0.97 6083.47 4306.6
24293 0.073 20.080 0.644 0.97 6083.61 4306.6
24294 0.115 20.080 0.678 0.96 6083.68 4306.6
24296 0.077 20.080 0.700 0.97 6085.93 4306.6
24297 0.089 20.080 0.676 0.96 6086.07 4306.6
24298 0.111 20.080 0.691 0.95 6086.21 4306.6
24299 0.082 20.080 0.661 0.97 6086.36 4306.6
24300 0.078 20.080 0.672 0.97 6086.49 4306.6
24301 0.098 20.080 0.663 0.96 6086.65 4306.6
24302 0.075 20.080 0.652 0.97 6086.80 4306.6
24303 0.086 20.080 0.662 0.97 6086.94 4306.6
24304 0.063 20.080 0.670 0.98 6087.07 4306.6
24305 0.061 20.080 0.698 0.98 6087.22 4306.6
24306 0.083 20.080 0.666 0.97 6087.37 4306.6
24307 0.085 20.080 0.689 0.97 6087.50 4306.6
24308 0.064 20.080 0.637 0.97 6087.64 4306.6
24309 0.100 20.080 0.682 0.96 6087.76 4306.6
24311 0.090 20.080 0.700 0.97 6090.02 4306.6
24312 0.084 20.080 0.661 0.97 6090.15 4306.6
24313 0.067 20.080 0.681 0.98 6090.30 4306.6
24314 0.079 20.080 0.670 0.97 6090.44 4306.6
24315 0.097 20.080 0.662 0.96 6090.57 4306.6
24316 0.081 20.080 0.691 0.97 6090.69 4306.6
24317 0.079 20.080 0.686 0.97 6090.84 4306.6
24318 0.120 20.080 0.681 0.95 6090.99 4306.6
24319 0.065 20.080 0.675 0.98 6091.12 4306.6
24320 0.095 20.080 0.668 0.97 6091.25 4306.6
24321 0.100 20.080 0.642 0.96 6091.40 4306.6
24322 0.067 20.080 0.662 0.98 6091.53 4306.6
24323 0.080 20.080 0.688 0.97 6091.68 4306.6
24324 0.076 20.080 0.688 0.97 6091.80 4306.6
24325 0.113 20.080 0.624 0.96 6091.88 4306.6
24327 0.087 20.080 0.717 0.97 6094.08 4306.6
24328 0.092 20.080 0.657 0.97 6094.22 4306.6
24329 0.072 20.080 0.682 0.97 6094.37 4306.6
24330 0.083 20.080 0.700 0.97 6094.51 4306.6
24331 0.059 20.080 0.726 0.98 6094.64 4306.6
24332 0.086 20.080 0.658 0.97 6094.78 4306.6
24333 0.106 20.080 0.678 0.96 6094.90 4306.6
24334 0.086 20.080 0.651 0.97 6095.06 4306.6
24335 0.119 20.080 0.628 0.96 6095.19 4306.6
24336 0.076 20.080 0.656 0.97 6095.35 4306.6
24337 0.079 20.080 0.686 0.97 6095.48 4306.6
24338 0.066 20.080 0.653 0.98 6095.63 4306.6
24339 0.086 20.080 0.675 0.97 6095.77 4306.6
24340 0.077 20.080 0.675 0.97 6095.90 4306.6
24342 0.062 20.080 0.706 0.98 6098.10 4306.6
24343 0.070 20.080 0.622 0.97 6098.23 4306.6
24344 0.089 20.080 0.655 0.97 6098.38 4306.6
24345 0.090 20.080 0.676 0.97 6098.51 4306.6
24346 0.065 20.080 0.671 0.98 6098.65 4306.6
24347 0.067 20.080 0.657 0.97 6098.79 4306.6
24348 0.101 20.080 0.668 0.96 6098.91 4306.6
24349 0.068 20.080 0.688 0.97 6099.05 4306.6
24350 0.088 20.080 0.684 0.97 6099.18 4306.6
24351 0.085 20.080 0.721 0.97 6099.31 4306.6
24352 0.077 20.080 0.644 0.97 6099.45 4306.6
24353 0.072 20.080 0.657 0.97 6099.58 4306.6
24354 0.090 20.080 0.727 0.97 6099.72 4306.6
24355 0.086 20.080 0.656 0.97 6099.85 4306.6
24356 0.128 20.080 0.697 0.96 6099.95 4306.6
24358 0.067 20.080 0.667 0.98 6102.17 4306.6
24359 0.085 20.080 0.685 0.97 6102.31 4306.6
24360 0.087 20.080 0.695 0.96 6102.46 4306.6
